Keuwl Accelerometer Data File
2021-04-04 11-07-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
24.7674007,-0.328064,5.128586,7.407303,9.015440,34.752296,93.660095
24.7714596,-0.119766,5.269852,7.479126,9.150027,35.175793,91.301918
24.7754879,0.129227,5.430267,7.627579,9.363998,35.455696,88.636765
24.7795181,0.428497,5.597855,7.773621,9.588992,35.837410,85.622734
24.7835770,0.770874,5.739105,7.924454,9.814711,36.156761,82.349846
24.7876053,1.098877,5.844452,8.092041,10.042225,36.312256,79.351540
24.7916641,1.390961,5.882767,8.247665,10.225738,36.238873,76.696922
24.7956924,1.627991,5.882767,8.285980,10.291490,36.377251,74.531158
24.7997513,1.800369,5.854034,8.190216,10.226958,36.789059,72.905067
24.8037777,1.905716,5.832489,7.984314,10.069705,37.542229,71.905640
24.8078365,1.960785,5.849243,7.740097,9.897849,38.556137,71.467804
24.8118649,1.967972,5.913895,7.512650,9.761504,39.680218,71.594063
24.8159237,1.922485,6.000076,7.388153,9.709875,40.457222,72.234016
24.8199520,1.848267,6.079086,7.419281,9.768168,40.576641,73.088791
24.8240128,1.769257,6.115005,7.665878,9.964399,39.706535,73.863243
24.8280411,1.709396,6.031204,8.283585,10.388226,37.117344,74.175926
24.8320999,1.584900,5.956985,8.793549,10.738905,35.030197,75.101181
24.8361282,1.378998,5.904312,9.205353,11.022752,33.371357,76.853783
24.8401871,1.110840,5.875580,9.521393,11.243368,32.129818,79.293999
24.8442154,0.852280,5.868393,9.758408,11.418885,31.286089,81.736580
24.8482723,0.665527,5.875580,9.882904,11.516821,30.892984,83.537643
24.8523006,0.598480,5.904312,9.849396,11.499116,31.070267,84.212082
24.8563595,0.699051,5.961777,9.688980,11.397710,31.779484,83.312294
24.8603878,0.955215,6.040787,9.449554,11.256004,32.911339,81.014351
24.8644485,1.321533,6.148514,9.186203,11.132699,34.395782,77.869659
24.8684769,1.730942,6.304138,8.944382,11.078821,36.163094,74.646530
24.8725357,2.154724,6.505264,8.760025,11.122021,38.035522,71.673698
24.8765945,2.556946,6.701584,8.659470,11.244359,39.635620,69.115974
24.8806229,2.923264,6.876358,8.613983,11.403090,40.938988,66.968781
24.8846798,3.222534,7.005646,8.597229,11.548859,41.890491,65.297997
24.8887081,3.433228,7.075073,8.645111,11.686816,42.291416,64.114708
24.8927670,3.567291,7.125351,8.767212,11.847371,42.267452,63.405266
24.8967953,3.615189,7.125351,8.937195,11.988064,41.797268,63.098133
24.9008560,3.579269,7.106201,9.119156,12.102407,41.105583,63.266403
24.9048843,3.438004,7.077469,9.289154,12.173694,40.266056,64.091034
24.9089432,3.212952,7.039169,9.437592,12.204143,39.347897,65.466194
24.9129715,2.928040,7.003250,9.528564,12.182466,38.541779,67.310326
24.9170303,2.604828,6.967331,9.552505,12.106990,37.907143,69.501083
24.9210587,2.269638,6.940994,9.509415,11.989897,37.522053,71.892754
24.9251156,1.977554,6.900299,9.394501,11.822923,37.382458,74.008247
24.9291439,1.766861,6.850021,9.224503,11.624804,37.484406,75.536659
24.9332027,1.637573,6.785385,9.025787,11.409992,37.716969,76.431786
24.9372311,1.577713,6.732712,8.803131,11.194361,38.150597,76.811539
24.9412899,1.589691,6.701584,8.549347,10.978601,38.855713,76.655441
24.9453201,1.637573,6.684830,8.271606,10.760487,39.762535,76.235397
24.9493790,1.709396,6.699188,8.005859,10.578041,40.813805,75.685585
24.9534073,1.807556,6.725525,7.725739,10.401297,42.032352,74.956635
24.9574661,1.922485,6.756653,7.476730,10.259132,43.215134,74.117241
24.9614944,2.037399,6.785385,7.289993,10.165454,44.181633,73.286942
24.9655533,2.152328,6.816498,7.148727,10.109474,44.997997,72.476341
24.9695797,2.279221,6.823685,7.050568,10.073133,45.577980,71.529854
24.9736385,2.413300,6.821289,7.038605,10.094353,45.790703,70.516762
24.9776669,2.535400,6.782990,7.122391,10.157049,45.474522,69.504860
24.9817257,2.640747,6.718338,7.309143,10.272935,44.643307,68.541924
24.9857540,2.738907,6.603424,7.591660,10.427853,43.279549,67.472755
24.9898148,2.829880,6.457367,7.924454,10.606732,41.658878,66.335022
24.9938736,2.904099,6.270630,8.288376,10.791282,39.819805,65.149864
24.9979019,2.959167,6.055145,8.652298,10.967393,37.916130,63.955101
25.0019608,2.992691,5.830093,9.035370,11.161725,35.953300,62.827763
25.0059891,2.995087,5.597855,9.399277,11.342527,34.037060,61.851353
25.0100460,2.980713,5.368011,9.736862,11.511155,32.235466,60.957760
25.0140743,2.947205,5.135773,10.026566,11.644492,30.564585,60.150291
25.0181332,2.892136,4.915512,10.256409,11.735443,29.076857,59.528759
25.0221615,2.803543,4.702423,10.445541,11.793302,27.659971,59.196976
25.0262222,2.702988,4.491730,10.586807,11.813647,26.343395,58.961739
25.0302505,2.554550,4.288223,10.658630,11.769494,25.093763,59.217197
25.0343094,2.386963,4.099091,10.675385,11.681780,23.957190,59.787106
25.0383377,2.202606,3.917130,10.610748,11.523166,22.953911,60.650906
25.0423965,2.015854,3.773468,10.483856,11.323161,22.199003,61.888073
25.0464249,1.829102,3.663345,10.299500,11.083565,21.680437,63.467129
25.0504818,1.632782,3.577148,10.033752,10.776741,21.399931,65.465775
25.0545101,1.443634,3.524475,9.698563,10.419602,21.440187,67.725868
25.0585690,1.268860,3.486176,9.296326,10.009251,21.755589,70.000061
25.0625973,1.134781,3.471802,8.867767,9.590539,22.386316,71.899681
25.0666580,1.058167,3.478989,8.427231,9.178306,23.340221,73.082375
25.0706863,1.041412,3.502930,8.008255,8.802682,24.528936,73.442917
25.0747452,1.082123,3.546021,7.649124,8.500257,25.859041,73.029625
25.0787735,1.168304,3.579544,7.371399,8.277414,27.058352,71.924164
25.0828323,1.283234,3.601089,7.143936,8.102491,28.152340,70.386681
25.0868912,1.393356,3.589127,6.966766,7.959844,28.926718,68.782990
25.0909176,1.479553,3.560394,6.839874,7.851711,29.409580,67.434242
25.0949764,1.565750,3.529266,6.763260,7.787745,29.721096,66.075653
25.0990047,1.642365,3.502930,6.746506,7.777096,29.832436,64.880257
25.1030636,1.714188,3.493347,6.772842,7.811102,29.879044,63.862782
25.1070919,1.757278,3.490952,6.823120,7.863189,29.804161,63.280190
25.1111526,1.812347,3.519684,6.902130,7.956895,29.837481,62.755260
25.1151810,1.853043,3.543625,7.005081,8.066115,29.720076,62.393902
25.1192398,1.888962,3.565170,7.172668,8.229568,29.358067,62.083668
25.1232681,1.920090,3.581940,7.378571,8.423797,28.845976,61.806580
25.1273270,1.953598,3.586731,7.586868,8.616365,28.295042,61.424030
25.1313553,1.967972,3.598694,7.778412,8.793589,27.803200,61.327637
25.1354122,1.970367,3.605881,7.943604,8.943465,27.351833,61.346409
25.1394405,1.958389,3.627426,8.068100,9.060228,27.064320,61.636101
25.1434994,1.922485,3.663345,8.132751,9.124566,26.962582,62.309982
25.1475277,1.869812,3.725586,8.130356,9.136678,27.144455,63.348656
25.1515884,1.824326,3.799805,8.053741,9.090074,27.626030,64.353859
25.1556168,1.764465,3.890793,7.910095,8.990062,28.373186,65.605820
25.1596756,1.697418,3.988953,7.720947,8.854716,29.312939,66.948799
25.1637344,1.618423,4.089508,7.498291,8.692971,30.393690,68.408806
25.1677628,1.541809,4.178101,7.232529,8.493713,31.623108,69.744850
25.1718197,1.441254,4.254715,6.928467,8.257328,32.958080,71.286568
25.1758480,1.350266,4.314560,6.614822,8.012148,34.350719,72.622200
25.1799068,1.235352,4.350479,6.308365,7.761973,35.636780,74.147705
25.1839352,1.103668,4.364838,6.025848,7.522017,36.765228,75.809937
25.1879940,0.974380,4.381607,5.774460,7.313842,37.858875,77.462593
25.1920242,0.830719,4.391174,5.573349,7.143859,38.724827,79.287430
25.1960831,0.675095,4.393570,5.432083,7.019027,39.293839,81.264526
25.2001114,0.519485,4.386383,5.317169,6.912489,39.716831,83.245842
25.2041702,0.366257,4.398361,5.242950,6.853339,40.091110,85.239899
25.2081985,0.234573,4.405548,5.187881,6.810139,40.377926,86.952164
25.2122574,0.122040,4.393570,5.185486,6.797618,40.284916,88.408913
25.2162838,0.009506,4.350479,5.245346,6.814721,39.672310,89.874802
25.2203426,-0.071884,4.321747,5.336319,6.867239,39.006996,90.952919
25.2243710,-0.131744,4.314560,5.432083,6.938322,38.472191,91.748978
25.2284298,-0.143723,4.362442,5.501526,7.022702,38.427837,91.886955
25.2324581,-0.105408,4.439056,5.544617,7.103457,38.688869,91.360260
25.2365189,-0.045547,4.551590,5.582916,7.203332,39.190769,90.573334
25.2405472,0.038239,4.668900,5.606873,7.296376,39.785435,89.530754
25.2446060,0.124435,4.786224,5.628418,7.389351,40.386311,88.510719
25.2486649,0.198654,4.893967,5.647568,7.475654,40.934299,87.675545
25.2526932,0.263306,5.001694,5.661926,7.559344,41.496429,86.986542
25.2567501,0.332733,5.107040,5.685867,7.649945,41.990482,86.272339
25.2607784,0.402161,5.207596,5.714600,7.741927,42.427078,85.584053
25.2648373,0.452438,5.312943,5.762482,7.851003,42.778877,85.132561
25.2688656,0.493149,5.408707,5.836716,7.972738,42.938595,84.790359
25.2729263,0.529053,5.497299,5.963608,8.128026,42.801743,84.502861
25.2769547,0.550598,5.561935,6.145554,8.306992,42.285194,84.346481
25.2810135,0.562576,5.626587,6.380188,8.525360,41.549969,84.290237
25.2850418,0.588913,5.707993,6.653137,8.785911,40.777576,84.109444
25.2891006,0.624817,5.803757,6.928467,9.059670,40.114422,83.855354
25.2931290,0.643982,5.925858,7.189438,9.339086,39.662048,83.797821
25.2971859,0.643982,6.064728,7.409698,9.596836,39.457333,83.938774
25.3012142,0.605667,6.215561,7.622787,9.854284,39.326195,84.434456
25.3052731,0.552994,6.356812,7.833481,10.103379,39.164791,85.028221
25.3093014,0.481171,6.464554,8.025009,10.316140,38.930561,85.743202
25.3133621,0.390198,6.538773,8.163879,10.466935,38.742313,86.584953
25.3173904,0.296814,6.601028,8.238098,10.560678,38.732758,87.425438
25.3214493,0.205841,6.665665,8.264435,10.619526,38.901188,88.231224
25.3254776,0.131622,6.725525,8.257248,10.650454,39.168175,88.878830
25.3295364,0.069366,6.790161,8.214157,10.657555,39.580006,89.414703
25.3335648,0.045425,6.854813,8.159088,10.656511,40.035728,89.620316
25.3376217,0.031067,6.943390,8.106415,10.673593,40.581333,89.743645
25.3416500,0.059799,7.046341,8.039368,10.690459,41.234921,89.513771
25.3457088,0.134018,7.182816,7.934036,10.703258,42.160027,88.931091
25.3497677,0.244141,7.364777,7.811920,10.738977,43.328117,88.101357
25.3537960,0.378220,7.541946,7.716156,10.796437,44.381817,87.129089
25.3578568,0.517090,7.723907,7.682632,10.906373,45.217552,86.169952
25.3618851,0.629608,7.889099,7.737701,11.068257,45.646008,85.437050
25.3659439,0.746933,8.020782,7.890930,11.276420,45.591232,84.679695
25.3699722,0.876221,8.121338,8.135147,11.528421,45.117104,83.842110
25.3740311,1.067749,8.205139,8.444000,11.822248,44.418507,82.585663
25.3780594,1.283234,8.272171,8.822281,12.161749,43.496853,81.182182
25.3821163,1.297592,8.279358,9.279572,12.503678,42.085342,81.092712
25.3861446,1.077332,8.190781,9.796722,12.815042,40.140091,82.506912
25.3902035,0.682281,8.018387,10.342590,13.104549,37.885773,85.136436
25.3942318,0.203445,7.793335,10.878891,13.383861,35.625999,88.504631
25.3982925,-0.294556,7.508423,11.381683,13.638397,33.432827,92.246567
25.4023209,-0.759018,7.216339,11.803055,13.855099,31.581888,96.004318
25.4063797,-1.163651,6.943390,12.099945,13.999051,30.192532,99.513847
25.4104080,-1.494049,6.720734,12.284302,14.082064,29.268669,102.533295
25.4144669,-1.738251,6.553146,12.380066,14.114931,28.706688,104.855843
25.4184952,-1.834015,6.445404,12.432739,14.123734,28.324703,105.883499
25.4225521,-1.783737,6.383148,12.435135,14.091092,28.056770,105.612740
25.4265804,-1.573059,6.368790,12.461472,14.082765,27.763988,103.874084
25.4306393,-1.266602,6.371185,12.399216,13.997744,27.649744,101.243889
25.4346676,-0.914642,6.316116,12.353729,13.904838,27.321096,98.239777
25.4387283,-0.897888,6.328079,11.999390,13.595446,28.041948,98.075768
25.4427567,-1.187592,6.426254,11.451111,13.184652,29.713097,100.470306
25.4468155,-1.594604,6.584259,10.735245,12.694121,32.254456,103.614014
25.4508438,-1.987244,6.766220,9.928406,12.178018,35.385662,106.367554
25.4549026,-2.281738,6.948181,9.097610,11.672620,38.794556,108.179848
25.4589310,-2.468491,7.156479,8.343445,11.265953,42.218361,109.030899
25.4629879,-2.504395,7.348022,7.776016,10.987805,44.952309,108.820427
25.4670162,-2.415817,7.515610,7.426453,10.838486,46.749226,107.819481
25.4710751,-2.248215,7.630539,7.309143,10.802924,47.422310,106.416756
25.4751034,-2.032745,7.716721,7.428848,10.902642,47.048382,104.757652
25.4791641,-1.817261,7.738266,7.768829,11.114760,45.655968,103.215904
25.4831924,-1.587418,7.680817,8.271606,11.398873,43.476952,101.677086
25.4872513,-1.374329,7.532364,8.872559,11.719539,40.793072,100.340240
25.4913101,-1.178009,7.302521,9.454346,12.004131,38.039047,99.163750
25.4953384,-1.039154,7.010437,10.033752,12.284227,35.234303,98.431534
25.4993973,-1.008026,6.675247,10.591599,12.560136,32.512840,98.587326
25.5034237,-1.043930,6.320908,11.111130,12.825789,29.967194,99.378036
25.5074825,-1.175613,5.956985,11.455902,12.965549,27.924583,101.163887
25.5115108,-1.338425,5.643341,11.652222,13.015874,26.461805,103.342255
25.5155697,-1.546722,5.391953,11.618713,12.901938,25.770845,106.005936
25.5195980,-1.795715,5.219574,11.384079,12.651711,25.867496,108.985001
25.5236588,-2.068649,5.126190,10.986633,12.298912,26.708942,111.976303
25.5276871,-2.372711,5.095078,10.440765,11.857451,28.294415,114.970779
25.5317459,-2.695938,5.130981,9.799118,11.384980,30.604084,117.718491
25.5357742,-3.014359,5.205200,9.131134,10.934261,33.374393,120.075356
25.5398331,-3.014359,5.303375,8.403290,10.383999,35.976913,119.613251
25.5438614,-3.275330,5.408707,7.644333,9.920570,39.596355,121.197678
25.5479183,-3.474045,5.499695,6.938049,9.510633,43.155132,122.279762
25.5519466,-3.581787,5.559540,6.361038,9.176083,46.114506,122.792053
25.5560055,-3.600937,5.571518,5.932480,8.899600,48.194756,122.875053
25.5600338,-3.521927,5.514053,5.661926,8.652524,49.128326,122.567116
25.5640945,-3.366318,5.396744,5.506302,8.412865,49.117516,121.954605
25.5681229,-2.988022,5.231537,5.393784,8.086418,48.162701,119.733093
25.5721817,-2.825226,5.044800,5.286041,7.834165,47.565868,119.250015
25.5762100,-2.698334,4.846069,5.175903,7.586525,46.980320,119.109444
25.5802689,-2.557068,4.640167,5.108871,7.360049,46.041630,118.857941
25.5842972,-2.413422,4.439056,5.149567,7.214420,44.456043,118.531998
25.5883541,-2.248215,4.221191,5.355469,7.180110,41.765633,118.039848
25.5923824,-2.049500,3.996140,5.678696,7.239970,38.339077,117.151917
25.5964413,-1.735855,3.759109,6.128799,7.396369,34.042484,114.786217
25.6004696,-1.381516,3.560394,6.593277,7.619468,30.080751,111.207405
25.6045303,-1.031967,3.392792,7.017044,7.862245,26.811056,106.917908
25.6085892,-0.735077,3.294632,7.352234,8.090135,24.661322,102.577461
25.6126175,-0.524399,3.251541,7.562927,8.248962,23.532497,99.161606
25.6166763,-0.440598,3.239563,7.656296,8.325129,23.123430,97.745003
25.6207047,-0.483688,3.261108,7.651520,8.331538,23.309584,98.436615
25.6247635,-0.593826,3.313782,7.582077,8.295883,23.942020,100.159515
25.6287899,-0.747055,3.380829,7.459976,8.224314,24.897326,102.460312
25.6328487,-0.929016,3.459839,7.297165,8.129094,26.147797,105.030205
25.6368771,-1.115768,3.526871,7.170273,8.068244,27.289278,107.555405
25.6409359,-1.307297,3.550812,7.074509,8.022840,28.140207,110.212112
25.6449642,-1.489258,3.553207,7.002686,7.992545,28.818373,112.740044
25.6490250,-1.640091,3.531662,6.933258,7.951893,29.319782,114.909981
25.6530533,-1.752625,3.510117,6.820724,7.868602,29.907898,116.533264
25.6571121,-1.834015,3.510117,6.669891,7.757060,30.700497,117.586800
25.6611404,-1.872330,3.529266,6.468781,7.603056,31.699778,117.946632
25.6651993,-1.886688,3.557999,6.200623,7.393691,33.003536,117.935516
25.6692276,-1.901062,3.596298,5.877411,7.147822,34.687725,117.861664
25.6732845,-1.879517,3.653763,5.508698,6.872286,36.718601,117.221550
25.6773129,-1.795715,3.737564,5.154358,6.615239,38.815876,115.661987
25.6813717,-1.582626,3.852478,4.797623,6.353226,40.961739,112.333221
25.6854000,-0.567490,4.087112,4.460037,6.076056,42.774277,97.904892
25.6894608,0.066971,4.264282,4.321182,6.071343,44.623810,89.100243
25.6934891,0.191467,4.364838,4.263718,6.104732,45.698956,87.488281
25.6975479,0.191467,4.439056,4.318787,6.196273,45.813396,87.530228
25.7015762,-0.373566,4.484558,4.440887,6.322365,45.379379,94.761772
25.7056351,-0.895493,4.451035,4.548630,6.426792,44.946999,101.375343
25.7096920,-1.443771,4.374420,4.596512,6.507530,45.062305,108.265404
25.7137203,-1.929794,4.273865,4.570175,6.548017,45.737400,114.300781
25.7177792,-2.298492,4.199646,4.503143,6.572548,46.753052,118.692162
25.7218075,-2.530731,4.173309,4.443283,6.600294,47.685879,121.232986
25.7258682,-2.597778,4.223587,4.388214,6.621447,48.491791,121.594193
25.7298965,-2.571442,4.319351,4.333145,6.636660,49.238594,120.766632
25.7339554,-2.432571,4.453430,4.306808,6.655753,49.678150,118.644440
25.7379837,-2.241043,4.613831,4.309204,6.699175,49.965855,115.906906
25.7420425,-2.047104,4.786224,4.345123,6.780758,50.148350,113.156761
25.7460709,-1.857971,4.951416,4.400192,6.879700,50.238689,110.568115
25.7501278,-1.704742,5.095078,4.464828,6.985746,50.272720,108.499527
25.7541561,-1.585022,5.226761,4.541443,7.103240,50.256779,106.869995
25.7582150,-1.479675,5.348862,4.625244,7.224448,50.191689,105.463234
25.7622433,-1.410248,5.458984,4.687500,7.332255,50.260464,104.484833
25.7663021,-1.376724,5.542786,4.721008,7.409842,50.422100,103.948921
25.7703323,-1.376724,5.602646,4.737778,7.465356,50.607071,103.805618
25.7743912,-1.400665,5.667282,4.723404,7.509360,51.023457,103.882423
25.7784195,-1.443771,5.731934,4.692276,7.546986,51.556561,104.137688
25.7824783,-1.474899,5.808548,4.651581,7.586288,52.181919,104.247368
25.7865067,-1.484467,5.882767,4.661163,7.650949,52.466385,104.162445
25.7905655,-1.467712,5.968948,4.728195,7.754892,52.431835,103.814468
25.7945919,-1.427002,6.035995,4.855087,7.876639,51.946960,103.301376
25.7986507,-1.254623,6.086273,5.058594,8.012876,50.853298,101.647789
25.8026791,-0.981689,6.115005,5.250137,8.119171,49.711655,99.120316
25.8067379,-0.715927,6.122177,5.412933,8.203259,48.711445,96.669876
25.8107662,-0.577072,6.174850,5.520676,8.302991,48.325191,95.339081
25.8148270,-0.567490,6.227524,5.618835,8.406867,48.059185,95.206757
25.8188553,-0.636917,6.277802,5.774460,8.553411,47.537613,95.793144
25.8229141,-0.759018,6.308929,6.006699,8.744091,46.611336,96.860199
25.8269424,-0.938583,6.363998,6.320343,9.018212,45.505390,98.389687
25.8310013,-1.108582,6.426254,6.665100,9.324659,44.374649,99.787659
25.8350296,-1.216324,6.512436,6.983536,9.626060,43.491020,100.579216
25.8390865,-1.230682,6.634537,7.242111,9.898476,42.976025,100.508713
25.8431149,-1.142105,6.763824,7.409698,10.097394,42.792156,99.584267
25.8471737,-0.967316,6.902695,7.505463,10.242796,42.882126,97.977249
25.8512020,-0.715927,7.048737,7.548569,10.352687,43.185570,95.799538
25.8552628,-0.426224,7.185211,7.574905,10.449312,43.537888,93.394783
25.8592911,-0.119766,7.314499,7.617996,10.561728,43.839485,90.938065
25.8633499,0.138794,7.417450,7.713760,10.702332,43.883148,88.928017
25.8674088,0.349487,7.515610,7.819107,10.851035,43.897091,87.337578
25.8714371,0.509903,7.594620,7.919662,10.984503,43.864132,86.158928
25.8754940,0.653549,7.668839,7.991486,11.095137,43.923283,85.128944
25.8795223,0.785233,7.745453,8.072891,11.215178,43.960510,84.211143
25.8835812,0.890579,7.826859,8.183029,11.358469,43.909660,83.508514
25.8876095,0.986343,7.891495,8.355408,11.535224,43.586147,82.875648
25.8916702,1.072540,7.934601,8.625961,11.769258,42.867989,82.301842
25.8956985,1.161118,7.972900,8.989868,12.071995,41.867706,81.714096
25.8997574,1.256897,8.006424,9.451950,12.450782,40.611111,81.078178
25.9037857,1.364624,8.018387,9.990646,12.882924,39.150047,80.341553
25.9078445,1.477158,8.018387,10.524551,13.313253,37.764755,79.561928
25.9118729,1.611237,7.994446,11.032120,13.719144,36.472664,78.605003
25.9159298,1.733337,7.958542,11.482239,14.077807,35.350601,77.713097
25.9199581,1.841080,7.879532,11.889252,14.381617,34.238991,76.848587
25.9240170,1.963181,7.731094,12.308243,14.666859,32.945591,75.751862
25.9280453,2.128387,7.518005,12.641037,14.860897,31.720387,74.192902
25.9321041,2.154724,7.273788,12.825378,14.901046,30.604366,73.499062
25.9361343,2.030212,7.008041,12.923553,14.840911,29.447573,73.843826
25.9401932,1.812347,6.768616,12.978607,14.749339,28.364273,75.010246
25.9442215,1.548981,6.581879,12.995377,14.649241,27.488640,76.756981
25.9482803,1.288010,6.450195,12.909180,14.488303,26.999939,78.707405
25.9523087,1.077332,6.373581,12.662582,14.217038,27.043386,80.405937
25.9563675,0.974380,6.337662,12.188522,13.772271,27.747923,81.259529
25.9603939,0.964798,6.330475,11.527725,13.186894,29.051872,81.334503
25.9644527,1.017471,6.340057,10.807068,12.570771,30.717302,80.882744
25.9684811,1.101273,6.359207,10.158249,12.035046,32.429096,80.175095
25.9725399,1.173096,6.404694,9.684189,11.669608,33.915222,79.620644
25.9765682,1.225769,6.426254,9.408859,11.459751,34.811443,79.200897
25.9806290,1.242523,6.445404,9.310699,11.391936,35.183968,79.088570
25.9846878,1.247314,6.450195,9.351395,11.428447,35.089413,79.055443
25.9887161,1.237732,6.447800,9.454346,11.510463,34.777859,79.133583
25.9927750,1.218582,6.435822,9.550110,11.580559,34.445210,79.278328
25.9968033,1.206619,6.397522,9.609970,11.607573,34.115849,79.319069
26.0008602,1.209015,6.304138,9.621948,11.566580,33.708172,79.143570
26.0048885,1.230560,6.174850,9.612366,11.490893,33.225521,78.729416
26.0089474,1.273651,6.007263,9.562088,11.364107,32.708687,78.029495
26.0129757,1.328720,5.830093,9.478287,11.206846,32.246693,77.161171
26.0170364,1.383789,5.648132,9.356186,11.016102,31.862312,76.233734
26.0210648,1.398148,5.463776,9.224503,10.811989,31.441467,75.646362
26.0251236,1.381393,5.303375,9.126343,10.645382,30.984640,75.400330
26.0291519,1.340683,5.159714,9.126343,10.569304,30.290838,75.434547
26.0332108,1.266464,5.023239,9.224503,10.579618,29.318331,75.849434
26.0372391,1.182678,4.879593,9.360977,10.622478,28.207417,76.375816
26.0412960,1.091690,4.735947,9.468719,10.643196,27.170702,77.019402
26.0453243,1.005508,4.611450,9.514206,10.620576,26.385056,77.699409
26.0493832,0.921707,4.501312,9.459137,10.516018,25.907843,78.427841
26.0534115,0.842697,4.415115,9.339432,10.364766,25.700266,79.194130
26.0574703,0.785233,4.326538,9.159866,10.160644,25.643461,79.713242
26.0615005,0.775665,4.235550,8.951569,9.933384,25.689026,79.622299
26.0655594,0.801987,4.151764,8.728912,9.699187,25.846762,79.066963
26.0695877,0.861847,4.060776,8.477509,9.439323,26.089849,78.017517
26.0736465,0.950439,4.008102,8.194992,9.172029,26.686596,76.659874
26.0776749,1.072540,3.969803,7.890930,8.898115,27.525013,74.881096
26.0817337,1.230560,3.969803,7.596451,8.659081,28.683851,72.777596
26.0857601,1.383789,3.974579,7.316330,8.440429,29.908857,70.803932
26.0898190,1.556168,3.988953,7.086487,8.279595,31.140947,68.688286
26.0938473,1.745316,4.008102,6.945221,8.206529,32.188042,66.469437
26.0979061,1.936844,4.067963,6.906921,8.246530,33.117180,64.539886
26.1019669,2.149933,4.168518,6.993103,8.420347,33.849812,62.717365
26.1059952,2.348648,4.307373,7.105637,8.634794,34.623093,61.398029
26.1100540,2.477936,4.407944,7.172668,8.775950,35.183624,60.657379
26.1140823,2.544968,4.458221,7.175064,8.822366,35.582237,60.280193
26.1181412,2.556946,4.462997,7.139160,8.799087,35.771721,60.190689
26.1221695,2.528214,4.431885,7.098450,8.741937,35.708233,60.296967
26.1262264,2.463577,4.393570,7.062546,8.674804,35.497116,60.719631
26.1302547,2.353439,4.295410,7.103241,8.628166,34.587322,61.281830
26.1343136,2.190628,4.151764,7.213379,8.606325,33.054878,62.182171
26.1383419,1.991913,4.003311,7.390549,8.637964,31.175117,63.546608
26.1424026,1.771652,3.878815,7.574905,8.692707,29.377182,65.451408
26.1464310,1.548981,3.783051,7.723343,8.738469,27.891809,67.733215
26.1504898,1.352661,3.756714,7.787979,8.751869,27.143751,70.197830
26.1545181,1.175491,3.780655,7.756866,8.708853,27.040232,72.728348
26.1585770,1.034225,3.854874,7.629959,8.610805,27.613884,74.981766
26.1626053,0.916916,3.974579,7.416885,8.464526,28.808928,77.009415
26.1666622,0.816360,4.115845,7.177460,8.313997,30.311043,78.781227
26.1706905,0.696655,4.257095,6.957199,8.186012,31.800436,80.706169
26.1747494,0.574539,4.381607,6.772842,8.087025,33.123466,82.529701
26.1787777,0.488358,4.494125,6.602859,8.002088,34.397095,83.798248
26.1828384,0.454834,4.585114,6.442444,7.920557,35.572243,84.334908
26.1868668,0.454834,4.637787,6.246124,7.792946,36.725464,84.398834
26.1909256,0.488358,4.695236,6.025848,7.654710,38.074650,84.061943
26.1949539,0.531448,4.740738,5.793610,7.504862,39.467899,83.603706
26.1990128,0.569763,4.802979,5.570953,7.377585,40.964245,83.234787
26.2030411,0.591309,4.886780,5.377029,7.289905,42.472675,83.100655
26.2070980,0.612854,4.989731,5.195068,7.229228,44.059334,82.997826
26.2111263,0.620041,5.095078,5.027466,7.184684,45.593235,83.061562
26.2151852,0.605667,5.195633,4.864670,7.143280,47.077110,83.350906
26.2192440,0.584122,5.277039,4.725800,7.107849,48.327599,83.683578
26.2232723,0.576935,5.346466,4.615662,7.086740,49.359592,83.841072
26.2273331,0.562576,5.408707,4.553421,7.092548,50.058834,84.061844
26.2313614,0.564972,5.466171,4.531876,7.122929,50.488163,84.098984
26.2354202,0.567368,5.518845,4.536652,7.166642,50.726463,84.130302
26.2394485,0.562576,5.595459,4.567780,7.245017,50.915051,84.258682
26.2435074,0.567368,5.662491,4.622849,7.331878,50.911980,84.278198
26.2475357,0.564972,5.741501,4.685104,7.431973,50.920475,84.380104
26.2515926,0.543427,5.808548,4.773682,7.538075,50.707771,84.655174
26.2556210,0.517090,5.882767,4.900574,7.673979,50.312782,84.976662
26.2596798,0.471588,5.928253,5.072952,7.816740,49.534828,85.451744
26.2637081,0.409348,5.968948,5.293228,7.988378,48.500294,86.076828
26.2677689,0.349487,5.985718,5.542221,8.164997,47.251770,86.658470
26.2717972,0.306396,6.024017,5.793610,8.363526,46.153927,87.088303
26.2758560,0.289642,6.107819,6.049789,8.601703,45.305649,87.284981
26.2798843,0.306396,6.210770,6.265274,8.827298,44.784504,87.175713
26.2839432,0.342300,6.332870,6.432861,9.033501,44.593014,86.906097
26.2879715,0.397369,6.462158,6.528641,9.194593,44.760841,86.481216
26.2920284,0.473984,6.593842,6.574127,9.323227,45.159603,85.888489
26.2960567,0.557785,6.723129,6.598068,9.436424,45.636124,85.257309
26.3001156,0.620041,6.826080,6.667496,9.562181,45.791004,84.809830
26.3041439,0.639191,6.924240,6.775238,9.708632,45.744667,84.725861
26.3082047,0.639191,7.012833,6.933258,9.882229,45.445412,84.792114
26.3122330,0.624817,7.101410,7.124786,10.078839,45.016312,84.971786
