Keuwl Accelerometer Data File
2021-04-09 15-36-29

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.7173291,0.247978,0.753003,0.126621,-0.147246,1.841833,13.510872
0.7193305,0.267133,0.709906,0.107467,-0.184230,1.673786,13.263649
0.7213322,0.300652,0.666809,0.107467,-0.203963,1.454540,12.830574
0.7233335,0.326989,0.642866,0.117043,-0.206208,1.308237,12.488678
0.7253346,0.358115,0.599770,0.095495,-0.244669,1.147932,12.072624
0.7273352,0.394029,0.590192,0.090707,-0.252598,1.119053,11.607574
0.7293363,0.391635,0.554278,0.105072,-0.256290,0.891819,11.616348
0.7313434,0.420366,0.470479,0.112255,-0.287068,0.439901,11.185844
0.7333450,0.420366,0.470479,0.112255,-0.287068,0.439901,11.185844
0.7353464,0.429943,0.463296,0.114650,-0.287902,0.398518,11.054482
0.7373477,0.432337,0.458507,0.143381,-0.264282,0.298115,11.019287
0.7393493,0.451492,0.456113,0.167324,-0.243404,0.228685,10.764854
0.7413507,0.451492,0.460901,0.231969,-0.183368,0.085304,10.768791
0.7433521,0.449097,0.465690,0.267883,-0.149114,0.016735,10.804222
0.7453533,0.441915,0.480056,0.291826,-0.121491,0.027678,10.910072
0.7473520,0.410789,0.484844,0.322951,-0.092230,-0.036341,11.321793
0.7493533,0.365298,0.477661,0.344500,-0.076997,-0.139828,11.914581
0.7513548,0.353326,0.496816,0.339711,-0.073080,-0.030787,12.081924
0.7533562,0.350932,0.508787,0.344500,-0.063541,0.018534,12.119347
0.7553537,0.326989,0.530335,0.368443,-0.032922,0.064360,12.441368
0.7573575,0.331778,0.527941,0.370837,-0.031763,0.046726,12.378059
0.7593586,0.338961,0.527941,0.404357,-0.001583,-0.037163,12.284660
0.7613653,0.319807,0.539913,0.480973,0.072193,-0.171963,12.538658
0.7633666,0.319807,0.539913,0.480973,0.072193,-0.171963,12.538658
0.7653680,0.291075,0.520758,0.524071,0.102214,-0.381420,12.905190
0.7673643,0.274315,0.477661,0.557590,0.113574,-0.686460,13.111580
0.7693654,0.267133,0.468084,0.583927,0.133166,-0.800482,13.203636
0.7713668,0.250373,0.420199,0.670121,0.190649,-1.254063,13.414566
0.7733681,0.243190,0.410622,0.655756,0.173538,-1.269388,13.508553
0.7753695,0.252767,0.410622,0.627025,0.147560,-1.200043,13.380478
0.7773654,0.286287,0.429776,0.476185,0.019606,-0.731462,12.938568
0.7793708,0.331778,0.415410,0.411540,-0.044330,-0.638718,12.326584
0.7813718,0.319807,0.369919,0.435482,-0.042409,-0.936848,12.466484
0.7833732,0.315018,0.353159,0.454637,-0.032284,-1.072016,12.523911
0.7853748,0.350932,0.338793,0.466608,-0.026985,-1.169371,12.029762
0.7873761,0.370086,0.345976,0.445060,-0.043108,-1.075014,11.774025
0.7893777,0.420366,0.367525,0.389991,-0.082627,-0.813444,11.109398
0.7913796,0.444309,0.451324,0.351683,-0.080293,-0.273659,10.855713
0.7933803,0.444309,0.451324,0.351683,-0.080293,-0.273659,10.855713
0.7953817,0.444309,0.458507,0.337317,-0.090063,-0.199886,10.861481
0.7973827,0.453886,0.494421,0.318163,-0.091206,0.038492,10.764854
0.7993841,0.470646,0.511181,0.296615,-0.102620,0.186396,10.560341
0.8013854,0.501771,0.561461,0.270277,-0.102769,0.526112,10.202805
0.8033867,0.501771,0.583009,0.272672,-0.090940,0.631069,10.222755
0.8053881,0.499377,0.594981,0.258307,-0.098425,0.729570,10.264297
0.8073894,0.485012,0.623712,0.229575,-0.111423,0.948359,10.472443
0.8093908,0.508954,0.623712,0.188872,-0.146847,1.065359,10.168854
0.8113985,0.535291,0.642866,0.169718,-0.154163,1.225832,9.854210
0.8133999,0.544868,0.645261,0.160141,-0.161209,1.267885,9.735893
0.8154014,0.554446,0.657232,0.119438,-0.191402,1.443857,9.627670
0.8174003,0.559234,0.657232,0.107467,-0.201819,1.478477,9.567520
0.8194052,0.571205,0.650049,0.088312,-0.221634,1.498819,9.409401
0.8214079,0.609514,0.635684,0.076342,-0.237276,1.475098,8.910904
0.8234093,0.638245,0.623712,0.071552,-0.245746,1.440767,8.533951
0.8254104,0.666976,0.599770,0.071552,-0.255387,1.332209,8.139053
0.8274158,0.681342,0.599770,0.073947,-0.252536,1.333906,7.957237
0.8294175,0.690919,0.592587,0.081130,-0.248969,1.282684,7.825714
0.8314245,0.722045,0.583009,0.124227,-0.213422,1.135391,7.417084
0.8334259,0.736410,0.583009,0.124227,-0.212615,1.144539,7.235115
0.8354272,0.748382,0.561461,0.138593,-0.208965,1.002296,7.048698
0.8374289,0.765142,0.551884,0.150563,-0.201670,0.931984,6.819664
0.8394261,0.784296,0.551884,0.155353,-0.196245,0.932463,6.576019
0.8414274,0.824998,0.511181,0.181689,-0.188507,0.682018,5.983406
0.8434287,0.841758,0.506392,0.172112,-0.198073,0.695555,5.759880
0.8454301,0.856124,0.499210,0.160141,-0.210980,0.701551,5.562019
0.8474315,0.896827,0.482450,0.160141,-0.215569,0.648483,5.006607
0.8494328,0.927952,0.453719,0.191266,-0.198212,0.445076,4.544975
0.8514310,0.939924,0.434565,0.212815,-0.186470,0.300600,4.347740
0.8534325,0.939924,0.434565,0.212815,-0.186470,0.300600,4.347740
0.8554339,0.927952,0.420199,0.234364,-0.174401,0.159601,4.469986
0.8574352,0.908798,0.415410,0.270277,-0.145741,0.025061,4.707756
0.8594366,0.899221,0.429776,0.301403,-0.112261,0.010632,4.863350
0.8614379,0.884855,0.436959,0.325346,-0.088684,-0.026012,5.064789
0.8634393,0.872884,0.453719,0.346894,-0.062888,-0.005110,5.254616
0.8654406,0.848941,0.463296,0.375626,-0.034571,-0.048532,5.583138
0.8674420,0.817816,0.508787,0.389991,-0.003820,0.123220,6.070869
0.8694433,0.805844,0.527941,0.401962,0.014571,0.181412,6.259094
0.8714381,0.745987,0.585404,0.452242,0.081410,0.303904,7.117722
0.8734394,0.729228,0.604558,0.464213,0.099690,0.359638,7.359512
0.8754407,0.695708,0.616529,0.495339,0.131082,0.320950,7.799843
0.8774421,0.683736,0.659626,0.507311,0.160379,0.500401,8.010963
0.8794458,0.671765,0.712300,0.519282,0.194117,0.726955,8.230965
0.8814405,0.621485,0.724272,0.536042,0.212154,0.718508,8.867058
0.8834418,0.602331,0.731454,0.543224,0.220988,0.727098,9.111839
0.8854434,0.564023,0.753003,0.543224,0.229223,0.817846,9.606995
0.8874424,0.544868,0.764974,0.521676,0.214772,0.924911,9.854271
0.8894437,0.511349,0.767369,0.507311,0.201940,0.961227,10.268173
0.8914393,0.453886,0.772157,0.485763,0.183258,1.022005,10.978188
0.8934406,0.453886,0.762580,0.485763,0.178885,0.974058,10.971252
0.8954419,0.434732,0.757792,0.469002,0.161296,0.987864,11.204018
0.8974433,0.429943,0.753003,0.452242,0.144086,1.005857,11.259918
0.8994446,0.429943,0.753003,0.440271,0.133444,1.036890,11.259918
0.9014460,0.410789,0.726666,0.425905,0.108187,0.936466,11.480270
0.9034473,0.406000,0.714694,0.425905,0.102627,0.874813,11.532478
0.9054487,0.429943,0.702723,0.425905,0.097749,0.820566,11.226120
0.9074568,0.456280,0.683569,0.413934,0.079082,0.762215,10.882957
0.9094580,0.456280,0.669203,0.411540,0.070450,0.695562,10.872047
0.9114569,0.485012,0.626106,0.454637,0.090395,0.375706,10.474495
0.9134588,0.485012,0.626106,0.454637,0.090395,0.375706,10.474495
0.9154601,0.487406,0.604558,0.461820,0.087289,0.248827,10.425446
0.9174618,0.487406,0.592587,0.464213,0.084115,0.181889,10.414978
0.9194631,0.520926,0.559067,0.478580,0.083253,-0.012579,9.954315
0.9214644,0.537686,0.544701,0.476185,0.075366,-0.073032,9.724068
0.9234658,0.530503,0.544701,0.480973,0.079412,-0.087982,9.816643
0.9254671,0.542474,0.527941,0.478580,0.070336,-0.162548,9.644630
0.9274684,0.564023,0.539913,0.488156,0.084981,-0.116217,9.379494
0.9294698,0.571205,0.556673,0.497733,0.101210,-0.051769,9.305969
0.9314761,0.640639,0.554278,0.497733,0.103085,-0.030098,8.412842
0.9334775,0.647822,0.554278,0.488156,0.094823,-0.002235,8.320892
0.9354855,0.640639,0.573432,0.483368,0.098632,0.103136,8.438202
0.9374868,0.626274,0.563855,0.473791,0.085178,0.071276,8.609161
0.9394840,0.607120,0.566249,0.452242,0.066091,0.128328,8.857109
0.9414853,0.602331,0.571038,0.430694,0.048704,0.205048,8.924164
0.9434867,0.597542,0.587798,0.418722,0.045231,0.318604,9.005371
0.9454880,0.587965,0.599770,0.401962,0.035186,0.417946,9.141228
0.9474876,0.595148,0.606952,0.358866,0.000201,0.568958,9.058418
0.9494889,0.597542,0.623712,0.313375,-0.032722,0.773991,9.047745
0.9514956,0.616697,0.652443,0.255912,-0.069977,1.081436,8.840775
0.9534969,0.616697,0.657232,0.231969,-0.089053,1.169600,8.846550
0.9555003,0.616697,0.647655,0.203238,-0.118948,1.197222,8.834984
0.9575016,0.614302,0.650049,0.176901,-0.141324,1.278980,8.867935
0.9595030,0.609514,0.657232,0.121833,-0.187026,1.462509,8.936584
0.9615043,0.616697,0.676386,0.073947,-0.220173,1.695778,8.869545
0.9635057,0.611908,0.690752,0.054792,-0.230592,1.820383,8.946251
0.9655070,0.614302,0.705117,0.018879,-0.255413,1.995407,8.933380
0.9675032,0.616697,0.717089,-0.021824,-0.285490,2.172384,8.917778
0.9695045,0.607120,0.719483,-0.031402,-0.293205,2.207079,9.039040
0.9715049,0.580783,0.748214,-0.086470,-0.329001,2.499836,9.395790
0.9735056,0.580783,0.748214,-0.086470,-0.329001,2.499836,9.395790
0.9755069,0.566417,0.748214,-0.105624,-0.346380,2.548243,9.572632
0.9775082,0.540080,0.755397,-0.105624,-0.343950,2.574539,9.903954
0.9795095,0.506560,0.836802,-0.103230,-0.303686,2.976246,10.386002
0.9815109,0.477829,0.906237,-0.177452,-0.335125,3.540874,10.786301
0.9835122,0.477829,0.903842,-0.201395,-0.357091,3.599289,10.784523
0.9855179,0.513743,0.882294,-0.210972,-0.374907,3.528681,10.337585
0.9875193,0.525714,0.875111,-0.215760,-0.382197,3.510151,10.187813
0.9895205,0.532897,0.863140,-0.194212,-0.369124,3.387360,10.090919
0.9915175,0.518531,0.846380,-0.167875,-0.354960,3.217983,10.249374
0.9935188,0.513743,0.827226,-0.143932,-0.343625,3.047325,10.290833
0.9955136,0.523320,0.798494,-0.096046,-0.315410,2.763895,10.149147
0.9975149,0.516137,0.767369,-0.064921,-0.303387,2.511105,10.209351
0.9995146,0.520926,0.753003,-0.057738,-0.303796,2.418079,10.137566
1.0015159,0.511349,0.738637,-0.024219,-0.281534,2.245274,10.242889
1.0035173,0.501771,0.760186,-0.014642,-0.263180,2.326290,10.379738
1.0055187,0.496983,0.776946,-0.000276,-0.242723,2.370621,10.452705
1.0075209,0.470646,0.791311,0.042821,-0.198836,2.314734,10.786827
1.0095222,0.444309,0.815254,0.081130,-0.154506,2.322489,11.125702
1.0115182,0.425155,0.836802,0.117043,-0.113170,2.327320,11.372734
1.0135196,0.422760,0.846380,0.145775,-0.083418,2.295835,11.407745
1.0155195,0.408395,0.858351,0.172112,-0.054907,2.280281,11.588699
1.0175239,0.415578,0.875111,0.186478,-0.034124,2.327305,11.511925
1.0195251,0.432337,0.894265,0.210421,-0.003540,2.362398,11.322357
1.0215292,0.417972,0.922997,0.219997,0.018268,2.476831,11.511597
1.0235306,0.417972,0.934968,0.224786,0.028214,2.523710,11.518631
1.0255318,0.408395,0.944545,0.217604,0.026301,2.589190,11.637878
1.0275327,0.413183,0.920602,0.234364,0.029613,2.424162,11.567284
1.0295340,0.417972,0.915813,0.253517,0.044250,2.348864,11.507355
1.0315413,0.401212,0.903842,0.294220,0.073940,2.174080,11.700844
1.0335431,0.401212,0.903842,0.294220,0.073940,2.174080,11.700844
1.0355445,0.398818,0.889477,0.303798,0.075503,2.075653,11.721642
1.0375457,0.408395,0.875111,0.315768,0.079469,1.973616,11.598404
1.0395470,0.415578,0.858351,0.354077,0.105539,1.788717,11.501923
1.0415484,0.417972,0.858351,0.370837,0.120395,1.744671,11.473000
1.0435497,0.413183,0.851168,0.378019,0.123267,1.688446,11.526581
1.0455467,0.406000,0.848774,0.389991,0.132567,1.642990,11.612114
1.0475479,0.398818,0.846380,0.385202,0.127059,1.642004,11.697746
1.0495493,0.410789,0.848774,0.392385,0.134792,1.637802,11.554138
1.0515522,0.427549,0.858351,0.399569,0.146008,1.670874,11.357315
1.0535536,0.425155,0.865534,0.394780,0.145078,1.718801,11.390701
1.0555549,0.451492,0.870322,0.382809,0.137418,1.781633,11.076462
1.0575563,0.468252,0.877505,0.370837,0.130685,1.854286,10.879936
1.0595576,0.468252,0.877505,0.339711,0.103232,1.937521,10.879936
1.0615590,0.473040,0.891871,0.306191,0.080626,2.101072,10.832970
1.0635602,0.477829,0.882294,0.296615,0.067801,2.080479,10.768448
1.0655617,0.475434,0.875111,0.263095,0.034824,2.134552,10.791832
1.0675626,0.456280,0.875111,0.248729,0.021639,2.167852,11.022156
1.0695640,0.463463,0.867928,0.231969,0.003686,2.179514,10.930626
1.0715650,0.468252,0.877505,0.191266,-0.027394,2.340830,10.879936
1.0735663,0.470646,0.887083,0.191266,-0.022750,2.389881,10.858162
1.0755674,0.463463,0.879900,0.179295,-0.036900,2.384460,10.939194
1.0775657,0.477829,0.870322,0.184084,-0.036849,2.327305,10.759453
1.0795672,0.470646,0.855957,0.176901,-0.050219,2.272202,10.835297
1.0815656,0.480223,0.853562,0.152958,-0.072112,2.329134,10.717873
1.0835669,0.482617,0.858351,0.155353,-0.067651,2.347563,10.692650
1.0855687,0.492194,0.867928,0.131410,-0.083792,2.465580,10.584732
1.0875725,0.499377,0.879900,0.119438,-0.088316,2.561989,10.507957
1.0895739,0.499377,0.891871,0.117043,-0.084657,2.629272,10.517555
1.0915694,0.513743,0.891871,0.133803,-0.069502,2.587475,10.345612
1.0935711,0.513743,0.891871,0.133803,-0.069502,2.587475,10.345612
1.0955725,0.511349,0.894265,0.133803,-0.068431,2.598734,10.376251
1.0975738,0.520926,0.882294,0.129015,-0.078056,2.554960,10.251472
1.0995752,0.528108,0.882294,0.133803,-0.073609,2.544254,10.165367
1.1015781,0.549657,0.894265,0.133803,-0.067080,2.612926,9.918274
1.1035794,0.544868,0.879900,0.145775,-0.063662,2.505201,9.962349
1.1055806,0.535291,0.865534,0.152958,-0.064581,2.409008,10.064270
1.1075817,0.549657,0.879900,0.160141,-0.050884,2.467222,9.904961
1.1095833,0.542474,0.875111,0.152958,-0.059741,2.460165,9.986671
1.1115823,0.535291,0.884688,0.140986,-0.065909,2.539051,10.081429
1.1135834,0.535291,0.887083,0.140986,-0.064760,2.551151,10.083557
1.1155847,0.528108,0.879900,0.126621,-0.081055,2.552143,10.163277
1.1175861,0.523320,0.882294,0.121833,-0.084268,2.575851,10.222771
1.1195874,0.506560,0.870322,0.117043,-0.094780,2.522596,10.413864
1.1215888,0.525714,0.855957,0.107467,-0.109416,2.483280,10.171051
1.1235901,0.540080,0.853562,0.095495,-0.120549,2.509968,9.995758
1.1255915,0.552051,0.839197,0.095495,-0.126984,2.441647,9.837860
1.1275934,0.578388,0.817648,0.085918,-0.144651,2.369600,9.497681
1.1295947,0.592754,0.815254,0.088312,-0.143100,2.357046,9.320938
1.1315973,0.583177,0.808071,0.078735,-0.155330,2.342873,9.429626
1.1335987,0.580783,0.800889,0.071552,-0.165157,2.325184,9.451248
1.1355996,0.592754,0.793705,0.064370,-0.174391,2.313826,9.297874
1.1376010,0.602331,0.769763,0.071552,-0.179037,2.175695,9.154747
1.1396022,0.575994,0.762580,0.066764,-0.187749,2.140303,9.469795
1.1416035,0.573600,0.745820,0.078735,-0.185223,2.020041,9.481689
1.1436049,0.561628,0.745820,0.069159,-0.194132,2.041409,9.629166
1.1456062,0.542474,0.764974,0.066764,-0.187910,2.138557,9.883675
1.1476038,0.549657,0.774551,0.052399,-0.195736,2.230606,9.804810
1.1496049,0.532897,0.788917,0.038033,-0.202141,2.337851,10.023506
1.1516062,0.532897,0.803283,0.026061,-0.205790,2.445148,10.036720
1.1536069,0.532897,0.803283,0.026061,-0.205790,2.445148,10.036720
1.1556083,0.542474,0.812860,0.004513,-0.219747,2.558762,9.929047
1.1576099,0.530503,0.815254,0.004513,-0.219033,2.566387,10.076767
1.1596110,0.530503,0.808071,0.002119,-0.224580,2.536283,10.070251
1.1616167,0.540080,0.824831,-0.019430,-0.235049,2.687096,9.969276
1.1636181,0.540080,0.824831,-0.019430,-0.235049,2.687096,9.969276
1.1656199,0.530503,0.820043,-0.017035,-0.235608,2.652002,10.081100
1.1676211,0.525714,0.829620,-0.007459,-0.222779,2.672144,10.147781
1.1696274,0.532897,0.812860,-0.045767,-0.264136,2.697760,10.045486
1.1716287,0.520926,0.812860,-0.067315,-0.283419,2.754776,10.191078
1.1736304,0.520926,0.810465,-0.081681,-0.297142,2.783600,10.188965
1.1756318,0.523320,0.805677,-0.079287,-0.297277,2.752914,10.155556
1.1776367,0.520926,0.817648,-0.081681,-0.293667,2.820650,10.195297
1.1796381,0.518531,0.829620,-0.100835,-0.304678,2.936642,10.234840
1.1816440,0.549657,0.848774,-0.110413,-0.302573,3.075048,9.875832
1.1836452,0.547263,0.855957,-0.108018,-0.297071,3.104109,9.911423
1.1856468,0.549657,0.846380,-0.112806,-0.305829,3.069660,9.873573
1.1876488,0.564023,0.841591,-0.096046,-0.292983,3.002417,9.695564
1.1896502,0.587965,0.843986,-0.060133,-0.259491,2.921618,9.409096
1.1916503,0.607120,0.865534,-0.048162,-0.237751,3.006227,9.201584
1.1936516,0.623879,0.863140,-0.062527,-0.250702,3.043148,8.997925
1.1956557,0.635851,0.841591,-0.048162,-0.248073,2.897446,8.829460
1.1976569,0.650216,0.822437,-0.045767,-0.254560,2.799709,8.633484
1.1996585,0.666976,0.817648,-0.040978,-0.251860,2.770224,8.425064
1.2016598,0.683736,0.808071,-0.024219,-0.240952,2.682482,8.210159
1.2036619,0.688525,0.808071,-0.009852,-0.228126,2.644329,8.152222
1.2056632,0.695708,0.810465,-0.005064,-0.222406,2.647003,8.068520
1.2076654,0.681342,0.822437,0.016484,-0.198537,2.639172,8.257668
1.2096671,0.666976,0.812860,0.030850,-0.191264,2.542061,8.419067
1.2116702,0.676553,0.827226,0.045216,-0.171314,2.579941,8.321548
1.2136716,0.666976,0.836802,0.059581,-0.154615,2.583181,8.448959
1.2156729,0.650216,0.851168,0.073947,-0.135953,2.607170,8.667976
1.2176743,0.640639,0.863140,0.088312,-0.118074,2.622795,8.796982
1.2196794,0.628668,0.877505,0.109861,-0.092850,2.629351,8.956734
1.2216746,0.587965,0.887083,0.129015,-0.073228,2.605761,9.453537
1.2236758,0.587965,0.884688,0.138593,-0.065986,2.566990,9.451088
1.2256770,0.571205,0.899054,0.172112,-0.030387,2.539215,9.665588
1.2276783,0.571205,0.908631,0.169718,-0.027888,2.594023,9.674911
1.2296746,0.564023,0.906237,0.164929,-0.033513,2.592358,9.758141
1.2316760,0.571205,0.896659,0.164929,-0.037831,2.547085,9.663246
1.2336774,0.566417,0.889477,0.164929,-0.041462,2.508945,9.713455
1.2356787,0.571205,0.879900,0.169718,-0.041659,2.449390,9.646828
1.2376761,0.573600,0.877505,0.179295,-0.034305,2.411858,9.615784
1.2396775,0.566417,0.877505,0.169718,-0.042991,2.435352,9.701843
1.2416743,0.568811,0.882294,0.131410,-0.074198,2.566818,9.677841
1.2436756,0.575994,0.887083,0.114650,-0.086295,2.640778,9.596626
1.2456768,0.575994,0.884688,0.083524,-0.114698,2.715897,9.594246
1.2476761,0.583177,0.891871,0.078735,-0.115130,2.768785,9.515602
1.2496774,0.599937,0.903842,0.069159,-0.117016,2.863659,9.328072
1.2516791,0.628668,0.925391,0.059581,-0.113661,3.012739,9.010162
1.2536803,0.640639,0.918208,0.054792,-0.120781,2.995785,8.860321
1.2556792,0.631062,0.922997,0.050004,-0.123073,3.028963,8.979156
1.2576867,0.626274,0.903842,0.057187,-0.126321,2.909555,9.014725
1.2596880,0.621485,0.901448,0.064370,-0.121422,2.874868,9.069046
1.2616928,0.609514,0.889477,0.085918,-0.108894,2.748077,9.198708
1.2636935,0.619091,0.889477,0.085918,-0.108474,2.752491,9.084427
1.2656944,0.616697,0.877505,0.083524,-0.116446,2.697535,9.099892
1.2676946,0.597542,0.870322,0.088312,-0.116537,2.639002,9.321526
1.2696960,0.587965,0.865534,0.081130,-0.125530,2.630646,9.431419
1.2716954,0.580783,0.843986,0.090707,-0.127769,2.491308,9.495720
1.2736967,0.583177,0.827226,0.097890,-0.129378,2.387085,9.449547
1.2756977,0.585571,0.812860,0.097890,-0.136126,2.315006,9.405556
1.2776990,0.621485,0.788917,0.157746,-0.093279,2.044352,8.942520
1.2796968,0.659794,0.757792,0.176901,-0.089236,1.853024,8.437065
1.2816982,0.693313,0.729060,0.212815,-0.069232,1.627855,7.987907
1.2836995,0.702891,0.724272,0.243940,-0.043420,1.525208,7.863472
1.2857012,0.707679,0.721878,0.310980,0.015109,1.336969,7.801178
1.2877024,0.719650,0.717089,0.354077,0.051780,1.205986,7.646957
1.2897035,0.717256,0.717089,0.409145,0.100561,1.060404,7.676437
1.2917049,0.705285,0.721878,0.442665,0.131910,0.990381,7.830650
1.2937062,0.695708,0.714694,0.449848,0.134547,0.930389,7.938644
1.2957076,0.695708,0.736243,0.466608,0.159240,0.994846,7.968330
1.2977099,0.693313,0.748214,0.502522,0.196500,0.960606,8.014030
1.2997112,0.702891,0.753003,0.502522,0.199162,0.989775,7.903366
1.3017126,0.705285,0.721878,0.488156,0.172387,0.872976,7.830650
1.3037139,0.695708,0.714694,0.495339,0.175046,0.813265,7.938644
1.3057153,0.669371,0.714694,0.471396,0.152422,0.860386,8.263695
1.3077168,0.659794,0.714694,0.464213,0.145570,0.873831,8.381996
1.3097185,0.616697,0.729060,0.433088,0.122455,1.004856,8.931808
1.3117199,0.607120,0.745820,0.406751,0.106297,1.153095,9.069099
1.3137212,0.592754,0.757792,0.385202,0.092067,1.263142,9.258965
1.3157223,0.575994,0.760186,0.337317,0.050042,1.394096,9.467293
1.3177174,0.590360,0.772157,0.308586,0.030720,1.537096,9.303909
1.3197187,0.611908,0.798494,0.253517,-0.004764,1.827579,9.069977
1.3217168,0.597542,0.805677,0.203238,-0.046341,1.993759,9.252525
1.3237181,0.602331,0.805677,0.184084,-0.063012,2.048252,9.194351
1.3257262,0.602331,0.798494,0.155353,-0.091702,2.090605,9.186478
1.3277278,0.628668,0.798494,0.150563,-0.094760,2.116213,8.866211
1.3297291,0.640639,0.786523,0.152958,-0.097753,2.054733,8.706398
1.3317306,0.655005,0.803283,0.152958,-0.089162,2.147102,8.552177
1.3337327,0.657399,0.805677,0.155353,-0.085808,2.153887,8.526100
1.3357371,0.652611,0.815254,0.155353,-0.081505,2.199955,8.595825
1.3377385,0.652611,0.846380,0.150563,-0.070931,2.370621,8.633469
1.3397394,0.652611,0.841591,0.167324,-0.058488,2.300140,8.627716
1.3417408,0.645428,0.836802,0.203238,-0.029524,2.173698,8.708473
1.3437423,0.643034,0.832014,0.212815,-0.023473,2.122168,8.731651
1.3457433,0.631062,0.855957,0.208026,-0.016895,2.250031,8.903595
1.3477447,0.631062,0.863140,0.210421,-0.011380,2.279587,8.911789
1.3497461,0.604725,0.872717,0.222392,0.002538,2.282715,9.237999
1.3517474,0.595148,0.882294,0.239152,0.021417,2.280674,9.362732
1.3537487,0.578388,0.899054,0.243940,0.032922,2.344421,9.579926
1.3557501,0.566417,0.925391,0.253517,0.053433,2.445013,9.747948
1.3577508,0.544868,0.946939,0.284643,0.090247,2.458948,10.023026
1.3597521,0.532897,0.949334,0.296615,0.101472,2.433784,10.166626
